# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.620000,-0.516678,-0.000000,0.000000,-0.383348,0.433474,-0.190786,0.037651,-0.002769,2.367202,-0.000000,0.000000,-1.207097,1.442649,-0.683477,0.145342,-0.011523,0.998618,0.000000,-0.000000,0.002095,0.001946,-0.003511,0.001355,-0.000159,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.689008,0.191369,0.257788,-0.025921,-0.207691,0.131667,-0.031651,0.002733,1.163761,0.026568,0.046824,-1.247644,1.395821,-0.628107,0.127642,-0.009729,1.004069,-0.012820,-0.074512,-0.099648,0.176860,-0.087869,0.018442,-0.001422,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.623586,-0.317358,0.258027,0.619261,-0.690002,0.271703,-0.047818,0.003180,-0.086071,-0.294145,0.072937,-0.716891,0.643575,-0.235660,0.039529,-0.002529,0.918891,0.028685,0.006033,-0.103587,0.096349,-0.036425,0.006354,-0.000424,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.301702,0.002240,-0.033645,-0.019213,0.046090,-0.024446,0.005379,-0.000432,-1.826130,-0.567518,-0.090742,0.025716,-0.104355,0.097676,-0.028295,0.002642,0.933159,0.024468,0.006822,-0.002940,0.008387,-0.007184,0.002057,-0.000193,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.345175,0.011592,-0.003327,-0.050411,0.065456,-0.031979,0.006895,-0.000550,-3.202874,-0.069181,-0.077849,0.347611,-0.324331,0.131448,-0.024754,0.001775,0.999870,0.007890,0.000864,-0.033411,0.038656,-0.017643,0.003608,-0.000276,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.345617,0.014013,0.000021,-0.060146,0.072351,-0.034058,0.007167,-0.000562,-3.208618,-0.009015,-0.035621,0.061153,-0.033015,0.006969,-0.000359,-0.000032,0.999529,0.002721,0.003482,-0.019278,0.020264,-0.009003,0.001832,-0.000141,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.346019,0.012658,0.002238,-0.054465,0.062491,-0.028703,0.005943,-0.000461,-3.214022,0.010729,-0.006211,-0.037784,0.051340,-0.025273,0.005452,-0.000435,1.000234,0.001803,-0.001175,-0.013183,0.018327,-0.009168,0.001990,-0.000159,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.345951,0.008953,0.001691,-0.041722,0.049484,-0.023395,0.004966,-0.000393,-3.215040,0.010829,0.000709,-0.046103,0.054167,-0.025137,0.005236,-0.000408,0.999390,0.003234,0.001662,-0.015145,0.017581,-0.008294,0.001745,-0.000136,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.345300,0.009699,-0.001597,-0.043410,0.055399,-0.027019,0.005838,-0.000468,-3.215297,0.007841,0.001047,-0.037876,0.046792,-0.022807,0.004959,-0.000400,0.997194,0.001650,0.005047,-0.009128,0.008724,-0.004500,0.001093,-0.000098,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.345224,0.012976,-0.001087,-0.053594,0.063686,-0.029254,0.005998,-0.000459,-3.214152,0.012646,-0.002952,-0.050449,0.061658,-0.028607,0.005896,-0.000453,1.000575,0.008009,-0.003591,-0.023163,0.028895,-0.013382,0.002750,-0.000211,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
