# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.620000,-2.350971,0.000000,0.000000,1.468648,-1.532893,0.626194,-0.114719,0.007855,-3.047577,-0.000000,0.000000,-0.287595,0.379232,-0.191055,0.042065,-0.003398,1.008794,0.000000,-0.000000,0.266592,-0.376089,0.193298,-0.042760,0.003456,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.813916,0.388708,-0.477451,-0.295867,0.704917,-0.356781,0.073858,-0.005577,-3.360215,-0.030632,0.049226,-0.350052,0.388819,-0.172138,0.034330,-0.002573,1.160926,0.036127,-0.009120,0.353366,-0.365208,0.146498,-0.026538,0.001818,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,0.336952,0.347116,-0.071430,-0.289524,0.257355,-0.080847,0.010303,-0.000395,-3.372210,0.063956,0.007276,-0.168556,0.171749,-0.070626,0.013547,-0.000995,1.376806,-0.000553,-0.021192,0.009286,-0.014902,0.017520,-0.005843,0.000603,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,0.829973,0.076160,0.054001,0.245182,-0.215478,0.065750,-0.008152,0.000309,-3.073466,0.290054,0.080427,-0.065730,0.089469,-0.066166,0.019235,-0.001882,1.631347,0.127692,0.036519,0.168266,-0.312840,0.165545,-0.036241,0.002872,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,1.489479,0.140373,0.004657,-0.133767,0.112394,-0.042361,0.007712,-0.000548,-1.899186,0.554958,-0.004952,-0.501495,0.510786,-0.201859,0.036346,-0.002489,1.587388,-0.138349,-0.055471,0.212962,-0.167109,0.057491,-0.009309,0.000580,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,1.567410,-0.004566,-0.000617,-0.037025,0.042251,-0.019024,0.003900,-0.000302,-0.001899,0.758228,0.078693,-0.035749,-0.262363,0.220747,-0.061477,0.005686,1.280063,-0.099413,-0.017059,-0.019044,0.067982,-0.044667,0.011275,-0.000991,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,1.531988,0.007542,-0.001445,-0.032941,0.042121,-0.020498,0.004413,-0.000352,2.225161,-0.054039,-0.348729,0.941480,-0.825850,0.331759,-0.062869,0.004562,0.998818,0.016917,0.036245,-0.147877,0.146756,-0.063445,0.012679,-0.000959,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,1.531589,0.009205,0.000710,-0.038081,0.044461,-0.020576,0.004281,-0.000333,2.225195,-0.044389,-0.064753,0.230871,-0.202820,0.079326,-0.014567,0.001025,0.998645,0.016214,0.007559,-0.073941,0.080248,-0.035942,0.007330,-0.000563,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,1.531545,0.006435,0.000667,-0.031112,0.038677,-0.018912,0.004122,-0.000334,2.217390,-0.003417,-0.020533,0.027141,-0.008445,-0.001353,0.001000,-0.000119,0.999478,0.010380,0.002428,-0.048275,0.056613,-0.026616,0.005629,-0.000445,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,1.532634,0.010618,-0.003180,-0.042970,0.053505,-0.025041,0.005189,-0.000400,2.215062,0.010026,-0.005840,-0.037319,0.049356,-0.023591,0.004943,-0.000384,1.000292,0.011278,-0.000837,-0.047850,0.057062,-0.026290,0.005403,-0.000414,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
