# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.620000,-0.334820,-0.000000,0.000000,-0.173690,0.273523,-0.156168,0.038139,-0.003368,-3.188413,-0.000000,0.000000,1.086449,-1.265209,0.584809,-0.121662,0.009460,1.004344,-0.000000,-0.000000,-0.111262,0.194625,-0.121891,0.032185,-0.003008,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.290072,0.191676,-0.181799,-0.732881,0.894401,-0.389354,0.075094,-0.005430,-2.089640,0.010021,-0.143828,0.834817,-0.754251,0.292222,-0.052169,0.003515,1.295551,0.553595,-0.096660,-0.811823,0.847409,-0.354288,0.068075,-0.004978,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.437162,0.028525,0.032702,-0.192545,0.213612,-0.093136,0.018022,-0.001300,-0.964487,0.366790,-0.249276,-0.160867,0.629852,-0.393871,0.094560,-0.007982,1.447018,0.038502,0.023242,-0.298424,0.310056,-0.125430,0.022548,-0.001507,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.291197,-0.003762,0.002588,-0.021390,0.054620,-0.043243,0.012289,-0.001157,0.547298,0.522856,0.054067,-0.916190,1.116873,-0.544907,0.118728,-0.009583,1.467832,-0.032194,0.062632,0.087045,-0.161023,0.090332,-0.021161,0.001776,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.556111,0.024292,0.106410,-0.189858,0.134261,-0.047528,0.008352,-0.000580,1.859328,0.841649,0.158578,-1.102004,0.916357,-0.338691,0.059339,-0.004008,1.652544,-0.100325,-0.123921,0.190798,-0.053844,-0.002892,0.001656,-0.000029,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.501851,0.009034,-0.007306,-0.038019,0.053316,-0.026298,0.005631,-0.000444,2.403294,-0.077992,0.094891,-0.010107,-0.042033,0.025909,-0.005883,0.000473,1.158424,-0.485113,0.223034,0.425944,-0.512539,0.219573,-0.042142,0.003048,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.505289,0.008400,0.006539,-0.037655,0.038533,-0.016963,0.003451,-0.000266,2.388109,-0.008405,-0.006763,0.038566,-0.037081,0.015091,-0.002820,0.000199,1.008365,-0.017323,-0.049998,0.115937,-0.085199,0.028941,-0.004667,0.000289,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.503244,0.005669,-0.001383,-0.026641,0.034879,-0.017233,0.003755,-0.000303,2.388548,-0.000608,-0.008386,0.000917,0.011943,-0.009075,0.002432,-0.000223,1.001670,0.005101,-0.010942,-0.016665,0.034059,-0.019332,0.004532,-0.000382,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.503308,0.008202,-0.001569,-0.036131,0.046298,-0.022605,0.004887,-0.000392,2.388649,0.012459,-0.006920,-0.046553,0.061383,-0.029491,0.006226,-0.000487,1.000559,0.014234,-0.002982,-0.055423,0.068302,-0.032179,0.006744,-0.000526,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.503083,0.010624,-0.001467,-0.045278,0.054838,-0.025436,0.005248,-0.000404,2.386278,0.008726,0.003710,-0.042508,0.047133,-0.021197,0.004308,-0.000329,0.999411,0.010465,0.003243,-0.047397,0.052664,-0.023594,0.004775,-0.000363,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
