# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.620000,-5.158125,-0.000000,-0.000000,0.934564,-1.093740,0.507807,-0.105835,0.008231,1.085078,-0.000000,-0.000000,-0.059065,0.079307,-0.039857,0.008756,-0.000708,1.005992,0.000000,0.000000,0.132470,-0.147017,0.065867,-0.013376,0.001019,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-4.084297,0.128426,-0.118364,0.702870,-0.702988,0.297732,-0.057751,0.004226,1.064085,0.015045,0.002751,-0.079742,0.090523,-0.040939,0.008327,-0.000634,1.192871,0.033278,-0.022159,0.071502,-0.059148,0.021584,-0.003623,0.000228,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-2.995614,0.323422,-0.106622,0.150065,0.019760,-0.057438,0.018058,-0.001711,1.045702,0.005338,0.012847,-0.041213,0.027613,-0.006873,0.000476,0.000025,1.377487,0.067179,-0.016561,-0.025028,0.061060,-0.036038,0.008476,-0.000708,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-1.719049,0.280903,0.005319,-0.243198,0.386711,-0.211095,0.048837,-0.004086,1.022903,-0.013747,0.028725,0.059847,-0.129510,0.078836,-0.019634,0.001745,1.608384,0.073551,0.011938,-0.075049,0.093592,-0.048152,0.010998,-0.000923,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.373827,0.674660,0.086331,-0.531008,0.296422,-0.068502,0.007948,-0.000439,0.989768,-0.078678,0.101231,0.376499,-0.637603,0.352622,-0.081887,0.006821,1.840845,0.107673,-0.004807,-0.142214,0.154783,-0.072235,0.015771,-0.001300,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,0.638109,0.581733,-0.128351,-0.313719,0.436274,-0.203613,0.040721,-0.002986,0.895638,-0.741371,-0.552651,0.658393,0.036966,-0.168710,0.050660,-0.004588,2.001229,0.182741,0.013425,-0.214812,0.168916,-0.055964,0.008525,-0.000486,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,1.840165,0.130517,0.095382,0.011512,0.054487,-0.051045,0.013884,-0.001226,0.303623,-0.014696,0.076162,-0.424020,0.527639,-0.263941,0.058572,-0.004811,2.095767,-0.014748,0.035620,0.067619,-0.138988,0.078971,-0.018659,0.001597,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,2.988336,0.253247,0.045047,-0.086505,0.139237,-0.080556,0.018792,-0.001542,0.281639,0.042253,-0.181336,-0.716987,0.884081,-0.394091,0.078248,-0.005833,1.961655,-0.103245,0.089720,0.299927,-0.327541,0.122273,-0.019728,0.001160,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,3.951660,0.232371,0.114756,-0.065696,0.023924,-0.000594,-0.002025,0.000318,-0.556511,-0.117603,-0.001829,-0.382288,0.405238,-0.179398,0.037036,-0.002905,1.809461,-0.137427,-0.076390,-0.164775,0.219732,-0.107135,0.023687,-0.001957,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,4.952901,-0.033701,-0.064486,0.192755,-0.160924,0.061320,-0.011118,0.000779,-1.399473,0.067911,0.075430,-0.348762,0.332914,-0.137888,0.026537,-0.001946,0.991182,0.061722,0.057430,-0.310624,0.306713,-0.129431,0.025219,-0.001866,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
