# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.690000,4.920539,0.000000,-0.000000,-0.929200,1.105225,-0.519731,0.108994,-0.008481,-1.390180,0.000000,-0.000000,-0.154133,0.188591,-0.090136,0.019153,-0.001511,1.008461,0.000000,-0.000000,0.094534,-0.077752,0.023895,-0.003132,0.000139,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
3.690000,3.727073,-0.097019,0.143935,-0.890944,0.913872,-0.395042,0.077963,-0.005787,-1.560513,-0.035037,-0.031921,-0.202680,0.250539,-0.115582,0.023535,-0.001776,1.081802,-0.007224,-0.007360,-0.042154,0.053740,-0.025171,0.005185,-0.000395,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.690000,2.641269,-0.212721,0.130056,-0.401782,0.295914,-0.094431,0.013442,-0.000677,-2.057791,-0.112615,0.061705,-0.114533,0.041263,0.004867,-0.004589,0.000570,0.986162,-0.020232,0.008879,-0.031435,0.023190,-0.006883,0.000806,-0.000023,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.690000,1.323331,-0.525114,0.062219,0.219913,-0.396429,0.230265,-0.055016,0.004679,-2.681817,-0.293655,0.038502,0.245033,-0.152886,0.036176,-0.003417,0.000073,0.865610,-0.053817,0.010442,0.035282,-0.008487,-0.004738,0.001931,-0.000187,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.690000,0.019256,-0.438153,0.031098,0.802262,-1.118010,0.548633,-0.115738,0.008949,-2.469928,0.076268,-0.014004,-0.044382,-0.032993,0.035764,-0.009225,0.000756,0.894825,-0.020750,0.003249,-0.011445,0.037861,-0.025574,0.006413,-0.000551,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.690000,-1.619567,-0.482812,-0.069192,0.772222,-0.770288,0.322572,-0.062274,0.004559,-2.502830,0.178622,-0.022217,-0.024604,0.012346,0.002495,-0.001828,0.000211,0.864760,0.019287,0.034129,-0.068202,0.058590,-0.023961,0.004643,-0.000344,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.690000,-2.416473,-0.296980,-0.069237,0.328380,0.021097,-0.124217,0.040645,-0.003880,-2.031457,0.036868,-0.078167,0.032529,0.132173,-0.099124,0.024585,-0.002050,0.960652,0.028289,-0.002758,-0.032311,-0.001174,0.010782,-0.003164,0.000265,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.690000,-2.558734,-0.022235,0.174674,-0.605436,0.413739,-0.122622,0.017027,-0.000912,-1.671495,0.145484,0.188496,-0.114257,-0.086068,0.078330,-0.019960,0.001699,1.042786,0.140705,-0.032077,-0.041760,0.031916,-0.009500,0.001327,-0.000072,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.690000,-3.376771,-0.210184,-0.088496,-0.003885,0.144045,-0.097619,0.023702,-0.001976,-1.240546,0.273309,0.146291,0.247438,-0.402535,0.186775,-0.036121,0.002542,1.125037,-0.017751,-0.002685,0.002737,-0.001176,-0.001409,0.000741,-0.000089,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.690000,-4.199515,-0.185445,0.121307,-0.171898,0.015967,0.023287,-0.006840,0.000543,-0.170061,0.345094,-0.096307,-0.067260,0.232525,-0.129790,0.027507,-0.002049,1.021207,0.002340,0.006720,-0.039061,0.037551,-0.015546,0.002997,-0.000220,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
