# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.620000,3.199848,-0.000000,0.000000,-2.300189,2.568277,-1.124478,0.221540,-0.016374,1.997892,-0.000000,-0.000000,0.238574,-0.245136,0.100775,-0.018781,0.001316,1.005240,0.000000,-0.000000,0.035010,-0.094172,0.060458,-0.015418,0.001394,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,1.253897,-0.210473,0.433736,-0.692138,0.584743,-0.251999,0.051460,-0.003966,2.324578,0.076706,-0.071110,-0.011891,0.053838,-0.032795,0.007854,-0.000665,0.735788,-0.134106,0.135748,0.343060,-0.554933,0.272384,-0.055996,0.004190,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,0.596491,-0.236413,0.127501,-0.263481,0.166468,-0.047310,0.006327,-0.000325,2.220709,-0.031369,0.023709,-0.075941,0.065008,-0.025092,0.004572,-0.000319,0.458426,0.062929,-0.093024,0.061139,0.046764,-0.046541,0.012526,-0.001104,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.320124,-0.225787,-0.032647,-0.003017,-0.066490,0.069329,-0.021209,0.002062,2.069439,-0.028517,0.018206,-0.003005,0.021379,-0.012772,0.002449,-0.000145,0.662559,0.039175,0.026861,-0.110041,0.187897,-0.107691,0.025205,-0.002093,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.960191,-0.298332,-0.121443,0.389048,-0.380445,0.157838,-0.028654,0.001875,2.122851,-0.075870,0.021904,0.084364,-0.228144,0.140017,-0.034658,0.003057,0.929479,0.140585,0.124287,-0.166333,0.009293,0.028043,-0.008690,0.000767,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-1.593224,0.116513,-0.261920,-0.350379,0.595016,-0.313617,0.070467,-0.005776,0.911433,-0.781708,0.055762,0.621721,-0.451936,0.105398,-0.005233,-0.000592,0.895734,0.008938,-0.022832,0.007134,0.069571,-0.060291,0.017781,-0.001743,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-2.479991,-0.080020,0.056473,-0.691398,0.757487,-0.335164,0.066826,-0.004998,-0.379650,-0.033883,0.067889,-0.631882,0.450876,-0.138202,0.020401,-0.001204,1.252576,0.428358,-0.023253,-0.490110,0.416292,-0.144709,0.023403,-0.001471,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-3.433003,-0.374455,0.002334,-0.281682,0.332188,-0.138730,0.025623,-0.001780,-1.972861,-0.366821,-0.071486,-0.094804,0.178748,-0.081122,0.015367,-0.001077,1.463103,-0.144112,-0.177896,-0.061490,0.185139,-0.091128,0.018253,-0.001340,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-4.159908,0.007655,0.009468,-0.042744,0.041950,-0.017978,0.003581,-0.000271,-2.660029,0.005941,-0.004059,-0.029932,0.042835,-0.021972,0.004895,-0.000400,0.998430,0.012238,0.008742,-0.057645,0.059713,-0.026210,0.005290,-0.000404,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-4.158422,0.004737,-0.000204,-0.023326,0.028621,-0.013472,0.002812,-0.000218,-2.660651,0.012764,-0.002302,-0.051434,0.062268,-0.028801,0.005927,-0.000455,0.999840,0.007968,0.001191,-0.034844,0.039906,-0.018130,0.003701,-0.000283,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
