# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.620000,0.481757,-0.000000,-0.000000,-0.470784,0.534776,-0.234093,0.044896,-0.003155,1.991774,0.000000,0.000000,-2.244264,2.649239,-1.201368,0.242329,-0.018223,0.946043,-0.000000,-0.000000,0.039738,-0.144170,0.113945,-0.033292,0.003299,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.210521,-0.276822,0.343973,0.228448,-0.647937,0.362245,-0.080403,0.006372,0.523369,-0.255914,0.343211,-0.929604,0.824113,-0.335922,0.064651,-0.004762,0.865861,-0.159319,0.465085,1.128532,-1.498859,0.659800,-0.126612,0.009053,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.976000,-0.240602,-0.205848,0.330337,-0.174659,0.039744,-0.003163,-0.000025,-0.610746,-0.241973,0.060134,-0.299113,0.186132,-0.038465,0.002008,0.000088,1.518949,0.053078,-0.081616,0.178498,-0.210028,0.105150,-0.023185,0.001868,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-1.481971,0.048314,0.029340,-0.141321,0.114695,-0.040014,0.006564,-0.000418,-1.598193,-0.393495,-0.475133,-0.208549,0.744015,-0.437777,0.101677,-0.008404,1.454417,-0.133324,-0.105618,0.149877,-0.223379,0.134950,-0.032998,0.002828,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-1.440020,0.007546,-0.019765,-0.009684,0.032165,-0.019257,0.004568,-0.000386,-3.172685,0.111956,0.279571,-0.849735,0.748420,-0.299571,0.056617,-0.004104,1.013015,-0.043764,-0.098464,0.292790,-0.247534,0.094927,-0.017201,0.001198,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-1.442083,0.012868,-0.001084,-0.052365,0.063419,-0.029809,0.006255,-0.000489,-3.144920,0.044499,0.044375,-0.222664,0.215740,-0.090030,0.017394,-0.001277,1.003984,-0.001983,-0.023629,0.026679,-0.005746,-0.002858,0.001327,-0.000144,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-1.442742,0.010186,0.002205,-0.045864,0.053126,-0.024670,0.005160,-0.000404,-3.141740,0.012464,0.018015,-0.067855,0.062349,-0.025502,0.004898,-0.000360,1.000984,0.009784,-0.005456,-0.038565,0.052470,-0.025953,0.005621,-0.000450,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-1.442192,0.008718,-0.000078,-0.040176,0.049609,-0.023844,0.005106,-0.000407,-3.138117,0.003733,-0.000302,-0.025086,0.034188,-0.017552,0.003943,-0.000325,0.999833,0.011128,0.000257,-0.048775,0.059010,-0.027997,0.005940,-0.000470,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-1.442089,0.010294,-0.001237,-0.045383,0.057129,-0.027654,0.005943,-0.000474,-3.137628,0.010758,-0.003952,-0.045692,0.059969,-0.029342,0.006324,-0.000505,1.000156,0.011114,-0.001031,-0.050119,0.062896,-0.030421,0.006535,-0.000521,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-1.442019,0.012671,-0.000461,-0.052658,0.061942,-0.028329,0.005793,-0.000443,-3.138073,0.012728,0.000078,-0.054611,0.063956,-0.029227,0.005976,-0.000457,1.000118,0.013962,-0.000118,-0.057492,0.067081,-0.030570,0.006239,-0.000476,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
