# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.620000,1.579448,0.000000,0.000000,-0.856811,0.893063,-0.371134,0.071012,-0.005207,-2.785978,-0.000000,-0.000000,0.224215,-0.310290,0.153071,-0.032525,0.002540,1.241658,0.000000,0.000000,0.095879,-0.309989,0.201437,-0.049449,0.004214,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,0.962346,-0.054631,-0.208194,-0.485975,0.651479,-0.293671,0.058168,-0.004303,-2.783088,0.058212,0.024657,0.195947,-0.249223,0.119326,-0.024785,0.001880,0.826826,-0.155896,-0.142048,0.414828,-0.370205,0.155803,-0.031149,0.002381,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,0.145279,-0.023170,0.087831,-0.210955,-0.063705,0.107021,-0.031646,0.002904,-2.033736,0.275011,-0.138457,0.008286,-0.019132,0.025177,-0.008033,0.000800,0.656953,-0.028118,0.006249,0.226642,-0.301333,0.152180,-0.033684,0.002728,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.765229,-0.171603,-0.052564,0.319216,-0.312470,0.139415,-0.029511,0.002386,-1.654141,0.225009,0.141784,0.217214,-0.365102,0.176694,-0.036254,0.002746,0.670104,-0.242077,-0.180949,0.246782,-0.280254,0.197838,-0.057421,0.005626,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-0.902012,-0.084034,0.105974,0.403025,-0.629265,0.299184,-0.059435,0.004302,-0.749387,0.257989,0.074468,0.192817,-0.342232,0.188093,-0.042959,0.003538,0.596032,-0.718870,-0.157951,1.446751,-1.221256,0.430934,-0.070003,0.004314,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-1.481333,0.086303,-0.009104,-0.037444,-0.019756,0.029282,-0.008813,0.000801,0.613585,0.441434,0.017673,0.392887,-0.506651,0.235096,-0.047963,0.003640,0.331673,0.139670,-0.048554,-0.254570,0.251618,-0.072023,0.005788,0.000167,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-1.564924,-0.318898,-0.328869,-0.036161,0.321340,-0.178362,0.038299,-0.002953,1.938859,0.175579,-0.058984,0.235337,-0.342384,0.176564,-0.038619,0.003070,0.943280,-0.102785,-0.111235,0.443645,-0.359387,0.128713,-0.021831,0.001433,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-2.313044,0.033836,0.031239,-0.170974,0.171230,-0.073428,0.014533,-0.001090,2.034056,-0.045351,-0.062897,0.228327,-0.201106,0.078769,-0.014483,0.001020,1.003074,0.001222,-0.018861,0.007220,0.013241,-0.011005,0.002950,-0.000267,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-2.309587,0.016308,0.008841,-0.077799,0.084470,-0.038015,0.007795,-0.000601,2.025778,-0.003829,-0.020193,0.028045,-0.009496,-0.000955,0.000938,-0.000116,1.000691,0.012161,-0.004244,-0.048114,0.062359,-0.030275,0.006491,-0.000516,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.620000,-2.308140,0.012291,0.001657,-0.054608,0.062601,-0.028389,0.005783,-0.000441,2.023679,0.010551,-0.006452,-0.038714,0.051465,-0.024625,0.005161,-0.000401,0.999964,0.012825,0.000674,-0.054404,0.063003,-0.028658,0.005845,-0.000446,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
