# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.810000,3.172419,0.000000,0.000000,-2.076634,2.391308,-1.130590,0.252166,-0.022121,1.999906,0.000000,-0.000000,0.228288,-0.246591,0.112230,-0.024419,0.002106,0.996684,-0.000000,-0.000000,0.112033,-0.188978,0.104787,-0.025225,0.002298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,2.019454,-0.415262,0.260157,-0.207062,-0.039773,0.086036,-0.028109,0.002929,2.162646,0.089750,-0.024534,0.015041,0.006266,-0.008047,0.002268,-0.000213,0.927656,-0.132609,-0.016412,0.048314,-0.003401,-0.011088,0.003885,-0.000398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,1.334824,-0.390397,0.125140,0.090177,-0.034642,-0.017737,0.008998,-0.001054,2.311024,0.077475,-0.018634,-0.014274,0.000679,0.001926,-0.000432,0.000025,0.779762,-0.037878,-0.015121,-0.028154,0.004662,0.003753,-0.001152,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,1.105826,-0.035277,-0.099316,-0.070564,0.028248,0.007462,-0.004357,0.000508,2.336694,-0.054911,-0.027780,0.012038,0.002141,-0.001024,-0.000112,0.000041,0.583195,-0.168264,-0.000570,0.027570,0.001704,-0.002232,0.000049,0.000040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,0.625428,-0.400764,0.020924,0.052415,-0.012955,-0.004922,0.002077,-0.000206,2.219456,-0.044233,0.017717,-0.003847,-0.004108,0.000582,0.000407,-0.000077,0.419423,0.036733,0.074323,-0.012527,-0.007870,0.001023,0.000550,-0.000098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,0.104687,-0.189794,0.009536,-0.033532,0.001904,0.003492,-0.000527,-0.000007,2.151228,-0.055719,-0.015462,0.004666,0.005090,-0.000326,-0.000575,0.000097,0.603624,0.090894,-0.039122,-0.007522,0.008112,0.000266,-0.000689,0.000092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-0.337118,-0.315359,-0.015643,0.029616,0.006204,-0.002697,-0.000613,0.000163,2.061644,-0.005737,0.037605,-0.000916,-0.005990,0.000099,0.000653,-0.000108,0.669194,0.024226,0.021653,0.012580,-0.004347,-0.000919,0.000471,-0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-0.780507,-0.109705,0.075193,-0.025125,-0.014411,0.001887,0.001457,-0.000263,2.122728,0.034091,-0.018276,-0.004259,0.004532,-0.000255,-0.000718,0.000128,0.807470,0.116505,0.005592,-0.011793,0.000178,0.000781,-0.000158,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-0.965211,-0.219810,-0.105208,0.006467,0.019740,-0.000365,-0.001872,0.000278,2.125882,-0.032334,-0.030865,-0.016914,-0.006517,0.000747,0.000903,-0.000155,0.978893,0.050999,-0.030026,0.000071,0.001542,-0.000251,-0.000032,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-1.512719,-0.238145,0.108499,0.020017,-0.017765,-0.001538,0.001656,-0.000202,1.832377,-0.357750,-0.124450,0.009187,0.012428,-0.000115,-0.001061,0.000150,0.984490,-0.034957,-0.014934,0.003309,-0.000035,0.000155,0.000107,-0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-1.644789,-0.009252,-0.039017,-0.038482,0.007767,0.002547,-0.000904,0.000080,0.935014,-0.516090,0.053314,0.025939,-0.009607,-0.001313,0.000841,-0.000093,0.896618,-0.043078,0.017938,0.010869,0.001133,-0.000502,-0.000228,0.000048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-1.911389,-0.293437,-0.057119,0.024070,0.003007,-0.001765,0.000109,0.000006,0.224365,-0.291477,0.024721,-0.022000,0.000447,0.001394,-0.000342,0.000030,0.939319,0.113891,0.052401,-0.006317,-0.004615,0.000337,0.000382,-0.000067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-2.484677,-0.272729,0.048230,0.003384,-0.006265,-0.000137,0.000191,-0.000002,-0.330901,-0.365223,-0.046004,-0.002272,0.002550,-0.000232,0.000043,-0.000006,1.245904,0.178325,-0.018200,-0.008325,0.003420,-0.000087,-0.000461,0.000083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-2.863569,-0.199084,-0.034750,-0.024558,0.001478,0.001806,0.000167,-0.000082,-1.132167,-0.502579,-0.017588,0.011363,0.001284,-0.000187,-0.000034,0.000004,1.483762,0.073730,-0.041755,-0.009965,-0.002830,0.000604,0.000588,-0.000112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-3.431773,-0.434978,-0.038522,0.034301,0.008999,-0.002027,-0.000873,0.000177,-2.022887,-0.437205,0.054294,0.011892,-0.001305,-0.000298,0.000014,0.000003,1.416259,-0.169009,-0.066538,0.017155,0.008378,-0.000685,-0.000825,0.000136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-4.104153,-0.190976,0.135854,-0.004199,-0.015616,0.000637,0.001364,-0.000217,-2.584928,-0.168270,0.079158,-0.004415,-0.002631,0.000079,0.000055,-0.000001,1.050341,-0.142036,0.073300,0.008594,-0.010145,-0.000289,0.000898,-0.000125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-4.150707,0.028996,-0.024910,-0.015995,0.012225,0.000549,-0.001380,0.000205,-2.681129,0.023062,0.016856,-0.014515,0.000686,0.000640,0.000048,-0.000028,0.993507,0.025651,-0.002850,-0.014655,0.005486,0.000881,-0.000683,0.000086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-4.168280,-0.009339,0.022589,0.003894,-0.008043,-0.000321,0.001220,-0.000201,-2.650574,-0.009402,-0.014449,0.006391,0.002918,-0.000799,-0.000313,0.000077,1.001170,-0.009675,0.002884,0.005330,-0.002201,-0.000601,0.000410,-0.000053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-4.150530,-0.004499,-0.018872,0.004439,0.007353,-0.000878,-0.001323,0.000294,-2.667357,0.009855,0.011182,-0.006913,-0.003744,0.001090,0.000661,-0.000176,1.000428,0.003337,-0.002840,-0.001709,0.001441,0.000183,-0.000265,0.000043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-4.160093,0.016372,0.004835,-0.017384,-0.004502,0.005008,0.002407,-0.001241,-2.660856,-0.014226,-0.000746,0.013931,0.002061,-0.003844,-0.001569,0.000895,0.999461,-0.000072,0.001900,-0.000581,-0.001010,0.000262,0.000280,-0.000097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
