# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.845000,4.884949,-0.000000,0.000000,-0.461187,0.464351,-0.206236,0.044441,-0.003806,-1.392036,0.000000,0.000000,-0.124356,0.147634,-0.071440,0.016069,-0.001407,1.007548,-0.000000,-0.000000,0.120023,-0.119955,0.049407,-0.009840,0.000792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,4.435948,-0.343542,-0.005847,-0.016214,-0.005733,0.013621,-0.004719,0.000503,-1.458258,-0.027537,0.001336,-0.019043,-0.000278,0.005838,-0.002107,0.000229,1.097148,0.031187,-0.037376,0.001836,0.007509,-0.002897,0.000390,-0.000016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,3.755602,-0.352045,0.048328,0.016360,-0.010470,-0.002659,0.001778,-0.000217,-1.568970,-0.092872,-0.006518,0.005832,-0.003680,-0.001120,0.000850,-0.000114,1.078325,-0.021447,0.004991,0.001278,-0.002753,0.000295,0.000186,-0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,3.249475,-0.255682,-0.030506,-0.016233,0.008015,0.001488,-0.001029,0.000119,-1.767219,-0.137084,-0.023061,0.001205,0.004404,0.000166,-0.000617,0.000092,1.043080,-0.027454,-0.008408,0.000698,0.002046,-0.000062,-0.000251,0.000041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,2.664733,-0.345500,0.011519,0.012705,-0.004578,-0.001377,0.000511,-0.000038,-2.054133,-0.143349,0.018085,-0.000780,-0.005311,-0.000074,0.000574,-0.000078,0.983655,-0.024423,0.008121,-0.001227,-0.002341,0.000086,0.000278,-0.000044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,2.081242,-0.312812,-0.026124,-0.018953,0.000577,0.001601,0.000027,-0.000046,-2.308146,-0.170335,-0.034818,-0.002215,0.006071,0.000673,-0.000439,0.000035,0.940969,-0.037430,-0.012697,0.001356,0.002909,-0.000000,-0.000293,0.000042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,1.334758,-0.504790,-0.034707,0.024504,0.006599,-0.001392,-0.000568,0.000105,-2.684863,-0.176506,0.058716,0.024663,-0.002381,-0.001665,0.000017,0.000044,0.862401,-0.023373,0.022123,0.003042,-0.002821,-0.000240,0.000250,-0.000029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,0.471157,-0.341214,0.096910,-0.002764,-0.012077,-0.000149,0.000792,-0.000088,-2.715102,0.149930,0.064524,-0.029787,-0.007294,0.001640,0.000581,-0.000114,0.883578,0.028452,-0.003554,-0.006532,0.001237,0.000417,-0.000131,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,0.035843,-0.246629,-0.076371,-0.033290,0.007573,0.002303,-0.000349,-0.000022,-2.440726,0.038754,-0.096376,-0.000914,0.012517,-0.000051,-0.000886,0.000118,0.901718,-0.010344,-0.006824,0.004120,0.000440,-0.000369,-0.000011,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-0.766627,-0.595634,-0.031976,0.048131,0.006110,-0.003148,-0.000636,0.000173,-2.585481,-0.095925,0.049769,0.026100,-0.007354,-0.001455,0.000633,-0.000057,0.882864,-0.002125,0.004861,-0.002071,-0.001081,0.000305,0.000133,-0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-1.681103,-0.284703,0.128817,-0.023504,-0.017294,0.002204,0.001603,-0.000289,-2.524603,0.150761,0.037216,-0.021195,-0.000923,0.001498,-0.000099,-0.000015,0.879514,-0.006157,-0.000072,0.004687,0.001824,-0.000402,-0.000261,0.000052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-2.026601,-0.230416,-0.067332,0.007927,0.021309,-0.000725,-0.002132,0.000329,-2.236545,0.118389,-0.028846,0.004430,0.004523,-0.000677,-0.000294,0.000057,0.903373,0.044853,0.015874,-0.007209,-0.003766,0.000431,0.000412,-0.000070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-2.459881,-0.087309,0.143235,0.005995,-0.022008,-0.000839,0.002111,-0.000287,-2.058017,0.109533,0.019872,0.000802,-0.004291,0.000114,0.000437,-0.000071,0.971574,-0.006480,-0.033967,0.002792,0.005736,-0.000050,-0.000498,0.000069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-2.306276,0.092633,-0.087499,-0.036040,0.015048,0.002044,-0.001590,0.000195,-1.818510,0.126137,-0.012348,-0.001104,0.003359,-0.000156,-0.000485,0.000089,0.912292,-0.006964,0.039884,0.008833,-0.004988,-0.000629,0.000394,-0.000039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-2.490018,-0.251911,-0.040015,0.024034,-0.004369,-0.001599,0.000932,-0.000121,-1.611840,0.106946,-0.004069,-0.006502,-0.003300,0.000834,0.000664,-0.000138,1.032171,0.108539,-0.001467,-0.015572,0.000831,0.000969,-0.000105,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
