# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.810000,-2.265088,0.000000,-0.000000,1.026585,-1.165338,0.553519,-0.124409,0.010985,2.052328,-0.000000,0.000000,-0.220204,0.374055,-0.218388,0.055084,-0.005194,1.011744,0.000000,-0.000000,-0.500704,0.742023,-0.408313,0.099797,-0.009243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-1.607516,0.355931,-0.057545,0.095571,0.010170,-0.041828,0.014768,-0.001597,2.125025,0.130411,-0.043772,-0.085149,0.026562,0.022480,-0.010725,0.001264,0.995422,0.124308,-0.049315,-0.141971,0.032643,0.039578,-0.017312,0.001987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-0.870851,0.411827,-0.092820,-0.049531,0.025951,0.008694,-0.005464,0.000686,2.137842,0.032357,0.137778,0.046322,-0.034807,-0.007065,0.005284,-0.000655,0.853928,-0.080270,0.191632,0.084116,-0.047620,-0.011758,0.007858,-0.000965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-0.424316,0.202943,0.063855,0.032686,-0.021605,-0.003482,0.003222,-0.000434,2.555778,0.236468,-0.130131,-0.056346,0.025077,0.005287,-0.003009,0.000324,1.310616,0.358127,-0.113383,-0.076340,0.031906,0.007211,-0.004365,0.000504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,0.132172,0.324787,-0.048109,-0.018682,0.015173,0.001662,-0.002275,0.000328,2.509997,-0.180908,0.018017,0.063221,-0.007723,-0.005106,0.001095,-0.000046,1.495811,-0.043598,0.029714,0.062546,-0.012747,-0.005524,0.002019,-0.000189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,0.587681,0.231733,0.014930,-0.000854,-0.013448,-0.000460,0.001884,-0.000286,2.469997,0.164948,0.064510,-0.047156,-0.009546,0.003660,0.000519,-0.000154,1.699986,0.268779,0.039249,-0.042197,-0.002715,0.003408,-0.000374,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,0.945720,0.082886,-0.094736,0.002686,0.015609,0.000324,-0.001739,0.000258,2.677345,-0.072477,-0.141521,0.007270,0.017091,-0.001306,-0.001433,0.000243,2.088660,0.070657,-0.101994,0.004875,0.009439,-0.000755,-0.000392,0.000054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,0.930398,0.014764,0.071186,0.017021,-0.013347,-0.000802,0.001532,-0.000224,2.248754,-0.285318,0.024821,0.009517,-0.014728,-0.000151,0.001646,-0.000251,1.987642,-0.099559,0.024358,0.022445,-0.005356,-0.001265,0.000298,-0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,1.172049,0.203577,0.008975,-0.008328,0.008199,0.000427,-0.001306,0.000205,1.750960,-0.329334,-0.059426,-0.001197,0.012670,0.000447,-0.001536,0.000227,1.948441,0.047824,0.011930,-0.024265,-0.003172,0.001635,0.000236,-0.000070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,1.583958,0.269809,0.023552,-0.012930,-0.009621,0.000328,0.001287,-0.000209,1.058187,-0.354867,0.054982,0.008329,-0.011627,-0.000607,0.001342,-0.000194,1.931761,-0.124682,-0.075770,0.008048,0.008705,-0.000615,-0.000650,0.000103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,2.007871,0.115998,-0.094317,0.002350,0.013255,-0.000061,-0.001359,0.000202,0.543625,-0.273743,-0.027559,-0.009578,0.008499,0.000599,-0.001120,0.000158,1.570761,-0.196827,0.039913,0.012494,-0.007445,-0.000593,0.000654,-0.000079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,2.028910,0.000071,0.038943,0.010985,-0.012181,-0.000931,0.001199,-0.000149,-0.025432,-0.325685,0.006964,-0.002071,-0.008422,-0.000725,0.000876,-0.000095,1.345873,-0.081245,-0.000815,-0.013068,0.002864,0.001051,-0.000351,0.000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,2.105582,0.013100,-0.063970,-0.021622,0.007318,0.001817,-0.000693,0.000055,-0.684102,-0.480749,-0.110504,-0.018558,0.008367,0.002258,-0.000327,-0.000035,1.159219,-0.122449,0.001560,0.010819,0.000849,-0.000862,-0.000001,0.000018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,1.884511,-0.227029,-0.018751,0.029510,0.001200,-0.001900,0.000008,0.000040,-1.906362,-0.790192,0.020275,0.064158,0.005515,-0.003687,-0.000768,0.000209,1.000360,-0.032160,0.033252,-0.004459,-0.003171,0.000397,0.000233,-0.000042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,1.565931,-0.067649,0.069914,-0.008178,-0.007363,0.000917,0.000511,-0.000093,-2.915908,-0.191466,0.219859,-0.029454,-0.022318,0.002318,0.001874,-0.000329,1.003819,0.007205,-0.009523,-0.002687,0.003087,0.000016,-0.000303,0.000046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,1.574849,0.016209,-0.020664,-0.005898,0.006686,0.000051,-0.000670,0.000102,-2.866372,0.047467,-0.073786,-0.016397,0.022491,0.000042,-0.002293,0.000353,0.995439,-0.003622,0.007442,0.001470,-0.002151,-0.000124,0.000277,-0.000041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,1.557169,-0.008328,0.015366,0.002927,-0.004663,-0.000224,0.000619,-0.000095,-2.935383,-0.025518,0.056515,0.008382,-0.016603,-0.000592,0.002176,-0.000338,1.003613,0.002271,-0.006366,-0.000736,0.001821,0.000061,-0.000243,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,1.571127,0.002265,-0.012698,-0.000379,0.004044,-0.000029,-0.000583,0.000101,-2.881435,0.006233,-0.047133,-0.000248,0.014753,-0.000239,-0.002111,0.000370,0.997112,-0.000491,0.005461,-0.000077,-0.001675,0.000037,0.000238,-0.000042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,1.560139,0.003820,0.010339,-0.003256,-0.003902,0.000592,0.000698,-0.000161,-2.923028,0.015241,0.038352,-0.012701,-0.014396,0.002278,0.002575,-0.000598,1.002099,-0.001798,-0.004468,0.001489,0.001653,-0.000265,-0.000294,0.000068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,1.565536,-0.009800,-0.002238,0.010191,0.002343,-0.002904,-0.001342,0.000709,-2.902894,-0.037058,-0.007988,0.038374,0.008610,-0.010911,-0.005004,0.002655,0.999649,0.004230,0.000984,-0.004391,-0.000998,0.001246,0.000572,-0.000303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
