# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.845000,-5.790248,-0.000000,0.000000,0.913031,-0.961095,0.422659,-0.088891,0.007445,-0.250576,0.000000,-0.000000,0.013715,-0.013126,0.004875,-0.000935,0.000077,1.202481,0.000000,-0.000000,0.992126,-1.218338,0.589495,-0.131967,0.011504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-5.121121,0.320379,-0.139116,0.061284,0.035542,-0.029196,0.007255,-0.000647,-0.243598,-0.005936,-0.013964,-0.003436,0.001024,0.000027,0.000059,-0.000015,1.550685,-0.072863,-0.141726,0.156816,0.010278,-0.049002,0.016611,-0.001744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-4.591914,0.386277,0.062988,-0.021303,-0.005547,0.004871,-0.001101,0.000089,-0.309985,-0.061829,-0.006830,0.006397,0.001009,-0.000384,-0.000133,0.000032,1.518456,0.073944,-0.037189,-0.056197,0.023037,0.010212,-0.005913,0.000736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-3.795674,0.427457,-0.013567,0.001485,0.002791,-0.000938,0.000051,0.000004,-0.406583,-0.026882,0.016243,-0.003018,-0.002321,0.000422,0.000279,-0.000059,1.480930,-0.022091,0.066235,0.017119,-0.022945,-0.002651,0.003589,-0.000512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-3.029257,0.416059,0.003527,-0.001722,-0.002332,-0.000074,0.000105,-0.000008,-0.430995,-0.012074,0.000748,0.005446,0.002916,-0.000683,-0.000478,0.000102,1.554922,-0.013821,-0.080120,0.000773,0.023345,0.000491,-0.003021,0.000460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-2.285470,0.359915,-0.043567,-0.011460,0.000612,0.000524,0.000003,-0.000007,-0.408820,0.046645,0.009979,-0.015198,-0.005492,0.001280,0.000833,-0.000172,1.456853,0.052791,0.113161,-0.003187,-0.025287,-0.000074,0.002919,-0.000441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-1.823776,0.126379,-0.064123,0.008491,0.004085,0.000063,-0.000087,-0.000010,-0.400162,-0.076122,-0.038244,0.022827,0.011101,-0.001774,-0.001385,0.000259,1.707873,0.050858,-0.116369,-0.004668,0.026052,0.000685,-0.002782,0.000391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-1.711043,0.068781,0.050561,0.025702,-0.002034,-0.001637,-0.000221,0.000093,-0.472473,0.085927,0.079142,-0.024408,-0.018967,0.001435,0.001965,-0.000323,1.611492,0.019011,0.124868,0.020027,-0.023734,-0.002160,0.002268,-0.000266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-1.311136,0.369168,0.051729,-0.035157,-0.008027,0.002546,0.000976,-0.000223,-0.332952,-0.101866,-0.156858,0.000135,0.023521,0.000071,-0.002211,0.000319,1.946328,0.180456,-0.109801,-0.051566,0.013721,0.003947,-0.001165,0.000065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.845000,-0.690998,0.210680,-0.077112,0.024658,0.016395,-0.002554,-0.001898,0.000367,-0.843922,-0.279816,0.087673,0.027792,-0.018597,-0.001601,0.001909,-0.000244,1.783821,-0.309347,-0.040286,0.064173,0.004983,-0.004288,-0.000323,0.000144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
