# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.810000,-5.132756,-0.000000,-0.000000,0.589824,-0.624734,0.283169,-0.061684,0.005338,1.082103,-0.000000,0.000000,-0.026231,0.034514,-0.017908,0.004247,-0.000387,1.008017,0.000000,-0.000000,0.103934,-0.110178,0.050052,-0.010932,0.000948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-4.668675,0.298927,-0.039335,0.033354,0.014498,-0.019493,0.005945,-0.000600,1.073787,-0.000510,-0.000221,-0.004908,0.000734,0.001556,-0.000663,0.000077,1.090094,0.053374,-0.006534,0.005715,0.002363,-0.003439,0.001081,-0.000111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-4.110906,0.327475,-0.016702,-0.020549,0.005754,0.003806,-0.001654,0.000182,1.062759,-0.006857,0.004662,0.001819,-0.001714,-0.000326,0.000316,-0.000044,1.188665,0.056004,-0.004315,-0.003406,0.001294,0.000656,-0.000326,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-3.605627,0.257769,0.018441,0.017983,-0.003322,-0.001638,0.000652,-0.000071,1.059966,-0.004319,-0.005655,-0.000397,0.001697,0.000068,-0.000243,0.000038,1.273278,0.044117,0.004473,0.003006,-0.000931,-0.000278,0.000154,-0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-3.021119,0.392981,0.029509,-0.009196,-0.000895,0.000543,-0.000250,0.000042,1.044669,-0.003796,0.005898,-0.000488,-0.001777,0.000032,0.000237,-0.000039,1.374465,0.066284,0.003294,-0.001513,0.000279,0.000117,-0.000082,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-2.272847,0.398549,-0.028915,-0.011749,0.000451,0.000717,0.000282,-0.000072,1.041625,-0.009657,-0.007553,0.001143,0.002063,-0.000076,-0.000257,0.000042,1.499403,0.069601,-0.000874,-0.000957,-0.000254,0.000032,0.000066,-0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-1.691762,0.242763,-0.025228,0.021483,0.005905,-0.001156,-0.000627,0.000114,1.020490,-0.000497,0.010505,-0.001076,-0.002522,0.000026,0.000275,-0.000040,1.616297,0.057458,-0.003465,0.001530,0.000759,-0.000088,-0.000088,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-1.181477,0.395619,0.084544,-0.005169,-0.011719,-0.000129,0.000816,-0.000091,1.028218,-0.009152,-0.015260,-0.000771,0.002985,0.000278,-0.000229,0.000014,1.722293,0.066579,0.006347,-0.000795,-0.001322,-0.000035,0.000098,-0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,-0.324478,0.438661,-0.087318,-0.031667,0.008327,0.002475,-0.000336,-0.000039,0.987360,-0.009517,0.024530,0.008031,-0.002852,-0.001246,-0.000051,0.000066,1.846845,0.057569,-0.014159,-0.003480,0.001197,0.000373,-0.000023,-0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,0.118830,0.092961,-0.018731,0.055303,0.006176,-0.003838,-0.000827,0.000228,1.045719,0.034028,-0.043051,-0.034654,-0.002912,0.002751,0.000787,-0.000211,1.902483,0.014650,0.003596,0.009792,0.000736,-0.000776,-0.000189,0.000054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,0.530802,0.468877,0.135138,-0.038269,-0.021953,0.002839,0.002056,-0.000372,0.797208,-0.344057,-0.084718,0.048458,0.016865,-0.003221,-0.001887,0.000373,1.988473,0.091044,0.016945,-0.012301,-0.004289,0.000914,0.000500,-0.000103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,1.463427,0.361701,-0.156598,-0.000126,0.027554,-0.000433,-0.002659,0.000406,0.260078,-0.075481,0.167238,-0.018690,-0.027636,0.001936,0.002837,-0.000486,2.118600,0.011769,-0.041459,0.007192,0.007164,-0.000750,-0.000807,0.000148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,1.824030,0.214032,0.096426,0.022535,-0.022674,-0.001348,0.002490,-0.000349,0.370369,0.005785,-0.104046,-0.001312,0.028519,-0.000661,-0.003315,0.000536,2.090069,0.004339,0.024273,-0.005742,-0.008636,0.000643,0.001063,-0.000186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
